Código;Ubicación;Sector;Tipo;Tipo1;FECHA;Descripción
70618007;COCHABAMBA;Concluido;3 de mayo;;03/09/15;El ingreso familiar ha incrementado de 243 $us a 302 $us
72032525;COCHABAMBA;Concluido;Calicanto;;03/09/15;El ingreso familiar ha incrementado de 243 $us a 302 $us
79511542;COCHABAMBA;Concluido;Charamoco;;03/09/15;El ingreso familiar ha incrementado de 243 $us a 302 $us
60508950;COCHABAMBA;Concluido;Chiñiri;;03/09/15;El ingreso familiar ha incrementado de 243 $us a 302 $us
71850702;COCHABAMBA;Concluido;El Carmen;;03/09/15;El ingreso familiar ha incrementado de 243 $us a 302 $us
27726266;COCHABAMBA;Concluido;Playa Ancha;;03/09/15;El ingreso familiar ha incrementado de 243 $us a 302 $us
27726266;COCHABAMBA;Concluido;San Nicolas;;03/09/15;El ingreso familiar ha incrementado de 243 $us a 302 $us
75882449;COCHABAMBA;Concluido;Ucuchi;;03/09/15;El ingreso familiar ha incrementado de 243 $us a 302 $us
67127595;COCHABAMBA;Concluido;Abatiña Choro;;03/09/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
71926454;COCHABAMBA;Concluido;Ajuri;;03/09/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
76255512;COCHABAMBA;Concluido;Antakhawa;;03/09/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
6,52E+14;COCHABAMBA;Concluido;Añuchiri;;03/09/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
22040646;COCHABAMBA;Concluido;Apharumiri;;03/09/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
77038616;COCHABAMBA;Concluido;Arriendo;;03/09/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
73222553;COCHABAMBA;Concluido;Aukalari;;03/09/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
72010539;COCHABAMBA;Concluido;Canteria;;03/09/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
22040646;COCHABAMBA;Concluido;Chaco Sivingani;;03/09/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
22040646;COCHABAMBA;Concluido;Challa Arriba (Kochi);;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
65649584;COCHABAMBA;Concluido;Challa Grande;;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
71796956;COCHABAMBA;Concluido;Challa Tambo;;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
73222553;COCHABAMBA;Concluido;Challuma;;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
67100045;COCHABAMBA;Concluido;Chaqueri;;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
79474808;COCHABAMBA;Concluido;Chaupi Rancho;;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
72522627;COCHABAMBA;Concluido;Chillca Grande;;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
71559095;COCHABAMBA;Concluido;Chuñuchuñuni;;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
73741451;COCHABAMBA;Concluido;Cochimarca Alto;;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
74071702;COCHABAMBA;Concluido;Cochimarca Bajo;;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
70644238;COCHABAMBA;Concluido;Condoriri;;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
7882185;COCHABAMBA;Concluido;Confital;;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
72077778;COCHABAMBA;Concluido;Curacaba;;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
78783790;COCHABAMBA;Concluido;Hornoni;;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
76571241;COCHABAMBA;Concluido;Huayllas;;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
76277777;COCHABAMBA;Concluido;Karpani;;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
72538421;COCHABAMBA;Concluido;Kusilliri;;03/10/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
74004875;COCHABAMBA;Concluido;Lacuyo;;03/11/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
77717814;COCHABAMBA;Concluido;Palcamolino;;03/11/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
73592222;COCHABAMBA;Concluido;Palcoma;;03/11/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
77533314;COCHABAMBA;Concluido;Pucavinto;;03/11/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
71553581;COCHABAMBA;Concluido;Ramadas;;03/11/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
77515195;COCHABAMBA;Concluido;Sawasawani;;03/11/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
70633148;COCHABAMBA;Concluido;Sivinga;;03/11/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
77750666;COCHABAMBA;Concluido;Tallija;;03/11/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
71505817;COCHABAMBA;Concluido;Tujsa Pujyo;;03/11/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
77241958;COCHABAMBA;Concluido;Tumuyo;;03/11/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
78783000;COCHABAMBA;Concluido;Vincumtaya;;03/11/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
0;COCHABAMBA;Concluido;Wakallavini;;03/11/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
71532430;COCHABAMBA;Concluido;Witipiña;;03/11/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
78821856;COCHABAMBA;Concluido;Yarvicoya;;03/11/15;El ingreso familiar ha incrementado de 464 $us a 576 $us
79171212;POTOSÍ;Concluido;Canchas Blanca Baja;;03/11/15;El ingreso familiar ha incrementado de 374 $us a 465 $us
71549049;POTOSÍ;Concluido;Canchas Blancas Alta;;03/11/15;El ingreso familiar ha incrementado de 374 $us a 465 $us
70558567;POTOSÍ;Concluido;Chillihua;;03/11/15;El ingreso familiar ha incrementado de 374 $us a 465 $us
73096220;POTOSÍ;Concluido;Ckara Ckara;;03/12/15;El ingreso familiar ha incrementado de 374 $us a 465 $us
9765555560;POTOSÍ;Concluido;Ckellu Ckellu;;03/12/15;El ingreso familiar ha incrementado de 374 $us a 465 $us
71947944;POTOSÍ;Concluido;Ckochapampa;;03/12/15;El ingreso familiar ha incrementado de 374 $us a 465 $us
75271769;POTOSÍ;Concluido;Huayco Huayco;;03/12/15;El ingreso familiar ha incrementado de 374 $us a 465 $us
71991802;POTOSÍ;Concluido;Iruja;;03/12/15;El ingreso familiar ha incrementado de 374 $us a 465 $us
72011618;POTOSÍ;Concluido;Jatun Cancha Alta;;03/12/15;El ingreso familiar ha incrementado de 374 $us a 465 $us
71915467;POTOSÍ;Concluido;Jatun Cancha Baja;;03/12/15;El ingreso familiar ha incrementado de 374 $us a 465 $us
60695275;POTOSÍ;Concluido;Jatun Orcko;;03/12/15;El ingreso familiar ha incrementado de 374 $us a 465 $us
71539326;POTOSÍ;Concluido;Marcoma;;03/12/15;El ingreso familiar ha incrementado de 374 $us a 465 $us
77528136;POTOSÍ;Concluido;Saytu Cancha;;03/12/15;El ingreso familiar ha incrementado de 374 $us a 465 $us
73001786;POTOSÍ;Concluido;Soyco Cancha;;03/12/15;El ingreso familiar ha incrementado de 374 $us a 465 $us
79678645;POTOSÍ;Concluido;Tahua Reja;;03/12/15;El ingreso familiar ha incrementado de 374 $us a 465 $us
72550774;POTOSÍ;Concluido;Tambo Ckasa;;03/12/15;El ingreso familiar ha incrementado de 374 $us a 465 $us
76575166;POTOSÍ;Concluido;Agua de Castilla;;03/12/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
70181818;POTOSÍ;Concluido;Arachaca;;03/12/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
75215222;POTOSÍ;Concluido;Cancha pujru;;03/12/15;El ingreso familiar ha incrementado de 410 $us a 509 $us
76783236;POTOSÍ;Concluido;Challuma;;03/12/15;El ingreso familiar ha incrementado de 410 $us a 509 $us
71575350;POTOSÍ;Concluido;Challuma Baja;;03/13/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
73259036;POTOSÍ;Concluido;Chullpas;;03/13/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
73096220;POTOSÍ;Concluido;Ckaltacasa;;03/13/15;El ingreso familiar ha incrementado de 410 $us a 509 $us
77799595;POTOSÍ;Concluido;Cochaloma;;03/13/15;El ingreso familiar ha incrementado de 410 $us a 509 $us
65577327;POTOSÍ;Concluido;Huaripampa;;03/13/15;El ingreso familiar ha incrementado de 410 $us a 509 $us
71523135;POTOSÍ;Concluido;Jailluwa;;03/13/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
27726266;POTOSÍ;Concluido;Janina Alta;;03/13/15;El ingreso familiar ha incrementado de 410 $us a 509 $us
27726266;POTOSÍ;Concluido;Janina baja;;03/13/15;El ingreso familiar ha incrementado de 410 $us a 509 $us
70606470;POTOSÍ;Concluido;Kellu Huasi;;03/13/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
71535533;POTOSÍ;Concluido;Laca Laca;;03/13/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
76513274;POTOSÍ;Concluido;Mojón;;03/13/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
70578005;POTOSÍ;Concluido;Molle Molle;;03/13/15;El ingreso familiar ha incrementado de 192 $us a 238 $us
60577777;POTOSÍ;Concluido;Pata Huayllas;;03/13/15;El ingreso familiar ha incrementado de 410 $us a 509 $us
60577777;POTOSÍ;Concluido;Pata Rodeo;;03/13/15;El ingreso familiar ha incrementado de 410 $us a 509 $us
76277777;POTOSÍ;Concluido;Pichacani;;03/13/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
70531316;POTOSÍ;Concluido;Quirpe Cebadillas;;03/13/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
70580441;POTOSÍ;Concluido;Quivi Quivi;;03/13/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
71534072;POTOSÍ;Concluido;Ravelo;;03/14/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
2733137;POTOSÍ;Concluido;Rodeo Huayllas;;03/14/15;El ingreso familiar ha incrementado de 410 $us a 509 $us
79111736;POTOSÍ;Concluido;Sauce Mayu (centro);;03/14/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
77216958;POTOSÍ;Concluido;Sauce Mayu (norte);;03/14/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
77563721;POTOSÍ;Concluido;Siquiña;;03/14/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
71551238;POTOSÍ;Concluido;Sorocoto;;03/14/15;El ingreso familiar ha incrementado de 192 $us a 238 $us
76771444;POTOSÍ;Concluido;Sorojchi;;03/14/15;El ingreso familiar ha incrementado de 192 $us a 238 $us
71522954;POTOSÍ;Concluido;Soroscopa;;03/14/15;El ingreso familiar ha incrementado de 192 $us a 238 $us
79609655;POTOSÍ;Concluido;Sullca Moroto;;03/14/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
71588847;POTOSÍ;Concluido;Surifaya;;03/14/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
72584153;POTOSÍ;Concluido;Tanga Tanga;;03/14/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
2772626;POTOSÍ;Concluido;Teja Huasi;;03/14/15;El ingreso familiar ha incrementado de 464 $us a 577 $us
22040646;POTOSÍ;Concluido;Tomoyo;;03/14/15;El ingreso familiar ha incrementado de 192 $us a 238 $us
22040646;POTOSÍ;Concluido;Yoroca;;03/14/15;El ingreso familiar ha incrementado de 192 $us a 238 $us
22040646;POTOSÍ;Concluido;Calauta;;03/14/15;El ingreso familiar ha incrementado de 694 $us a 862 $us
27726266;POTOSÍ;Concluido;Cruz kasa;;03/14/15;El ingreso familiar ha incrementado de 694 $us a 862 $us
27726266;POTOSÍ;Concluido;Estrellani;;03/14/15;El ingreso familiar ha incrementado de 694 $us a 862 $us
73053928;POTOSÍ;Concluido;Hacienda Loma;;03/15/15;El ingreso familiar ha incrementado de 694 $us a 862 $us
79564007;POTOSÍ;Concluido;Huayra Kasa;;03/15/15;El ingreso familiar ha incrementado de 192 $us a 238 $us
79111736;POTOSÍ;Concluido;Julo Chico;;03/15/15;El ingreso familiar ha incrementado de 694 $us a 862 $us
78840517;POTOSÍ;Concluido;Julo Grande;;03/15/15;El ingreso familiar ha incrementado de 694 $us a 862 $us
77287471;POTOSÍ;Concluido;Kehuayllani;;03/15/15;El ingreso familiar ha incrementado de 694 $us a 862 $us
22040646;POTOSÍ;Concluido;Laguna;;03/15/15;El ingreso familiar ha incrementado de 694 $us a 862 $us
27726266;POTOSÍ;Concluido;Mollecancha;;03/15/15;El ingreso familiar ha incrementado de 694 $us a 862 $us
706189406;POTOSÍ;Concluido;Quirusmayu;;03/15/15;El ingreso familiar ha incrementado de 694 $us a 862 $us
73284360;POTOSÍ;Concluido;Rodeo Escalon;;03/15/15;El ingreso familiar ha incrementado de 694 $us a 862 $us
70644981;POTOSÍ;Concluido;Sucusuma;;03/15/15;El ingreso familiar ha incrementado de 694 $us a 862 $us
72562443;POTOSÍ;Concluido;Vila Kasa;;03/15/15;El ingreso familiar ha incrementado de 694 $us a 862 $us
22040646;POTOSÍ;Concluido;Viluyo;;03/15/15;El ingreso familiar ha incrementado de 694 $us a 862 $us
72546778;COCHABAMBA;Concluido;Mejoramiento camino Pararani - Colomik`asa 2da Fase;;03/15/15;4,95
71549049;COCHABAMBA;Concluido;Mejoramiento camino Confital - Huancapamapa 2da Fase;;03/15/15;12,06
70626711;COCHABAMBA;Concluido;Mejoramiento camino Challa Tambo - Yarwicoya 1ª Fase;;03/15/15;3
79532404;COCHABAMBA;Concluido;Mejoramiento camino Chanka Vinto - Antakahua 1ª Fase;;03/15/15;2,5
72001402;COCHABAMBA;Concluido;Mejoramiento camino Jupana - Tujsa Pujyo 1ª Fase;;03/15/15;3,12
22040646;COCHABAMBA;Concluido;Mej. Cam. Yatamoco - Sarcobamba - Mulacahuana 1ª Fase;;03/16/15;2,5
27726266;COCHABAMBA;Concluido;3 de mayo;;03/16/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
79563737;COCHABAMBA;Concluido;Calicanto;;03/16/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
71505769;COCHABAMBA;Concluido;Charamoco;;03/16/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
72090906;COCHABAMBA;Concluido;Chiñiri;;03/16/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
72057976;COCHABAMBA;Concluido;El Carmen;;03/16/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
73731208;COCHABAMBA;Concluido;Playa Ancha;;03/16/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
72540602;COCHABAMBA;Concluido;San Nicolas;;03/16/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
22040646;COCHABAMBA;Concluido;Ucuchi;;03/16/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
22040646;COCHABAMBA;Concluido;Abatiña Choro;;03/16/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
76503966;COCHABAMBA;Concluido;Ajuri;;03/16/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
69720339;COCHABAMBA;Concluido;Antakhawa;;03/16/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
67134228;COCHABAMBA;Concluido;Añuchiri;;03/16/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
68224782;COCHABAMBA;Concluido;Apharumiri;;03/16/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
70101282;COCHABAMBA;Concluido;Arriendo;;03/16/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
27726266;COCHABAMBA;Concluido;Aukalari;;03/16/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
27726266;COCHABAMBA;Concluido;Canteria;;03/16/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
27726266;COCHABAMBA;Concluido;Chaco Sivingani;;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
72786717;COCHABAMBA;Concluido;Challa Arriba (Kochi);;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
70639009;COCHABAMBA;Concluido;Challa Grande;;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
22040646;COCHABAMBA;Concluido;Challa Tambo;;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
27726266;COCHABAMBA;Concluido;Challuma;;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
22040646;COCHABAMBA;Concluido;Chaqueri;;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
22040646;COCHABAMBA;Concluido;Chaupi Rancho;;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
73284929;COCHABAMBA;Concluido;Chillca Grande;;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
77777769;COCHABAMBA;Concluido;Chuñuchuñuni;;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
77799300;COCHABAMBA;Concluido;Cochimarca Alto;;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
76277777;COCHABAMBA;Concluido;Cochimarca Bajo;;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
77788822;COCHABAMBA;Concluido;Condoriri;;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
73227200;COCHABAMBA;Concluido;Confital;;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
71505817;COCHABAMBA;Concluido;Curacaba;;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
22040646;COCHABAMBA;Concluido;Hornoni;;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
79134749;COCHABAMBA;Concluido;Huayllas;;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
77777769;COCHABAMBA;Concluido;Karpani;;03/17/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
73222553;COCHABAMBA;Concluido;Kusilliri;;03/18/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
70620074;COCHABAMBA;Concluido;Lacuyo;;03/18/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
22040646;COCHABAMBA;Concluido;Palcamolino;;03/18/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
78789018;COCHABAMBA;Concluido;Palcoma;;03/18/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
70690393;COCHABAMBA;Concluido;Pucavinto;;03/18/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
77797505;COCHABAMBA;Concluido;Ramadas;;03/18/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
77799595;COCHABAMBA;Concluido;Sawasawani;;03/18/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
74028337;COCHABAMBA;Concluido;Sivinga;;03/18/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
70531316;COCHABAMBA;Concluido;Tallija;;03/18/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
71903097;COCHABAMBA;Concluido;Tujsa Pujyo;;03/18/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
72599954;COCHABAMBA;Concluido;Tumuyo;;03/18/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
70150184;COCHABAMBA;Concluido;Vincumtaya;;03/18/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
71552873;COCHABAMBA;Concluido;Wakallavini;;03/18/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
70649393;COCHABAMBA;Concluido;Witipiña;;03/18/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
2228097;COCHABAMBA;Concluido;Yarvicoya;;03/18/15;Participantes del Programa operando y manteniendo adecuadamente sus proyectos, adoptando prácticas ambientales apropiadas
68107814;POTOSÍ;Concluido;Recup.tierras Marcoma/Cochapampa;;03/18/15;3,69
77770827;POTOSÍ;Concluido;Microriego Quirpe Cebadilla;;03/18/15;15,18
68107814;POTOSÍ;Concluido;Proy.Riego Secundario Tomoyo Fase II;;03/19/15;Riego Parcelario implementado
70559809;POTOSÍ;Concluido;Proy.Riego Secundario Tomoyo Fase III;;03/19/15;Riego Parcelario implementado
2228097;COCHABAMBA;Concluido;Const. 70 Silos de almacenamiento (Cap. 4 tn) Tapacari ;;03/19/15;70
77221868;COCHABAMBA;Concluido;Recuperación y protección de tierras Rio Tapacari;;03/19/15;3,69
78801111;COCHABAMBA;Concluido;Construcción 5 apriscos Cap 40 animales Tapacari ;;03/19/15;5
2418420;COCHABAMBA;Concluido;Construcción 2 establos Cap. 10 vacunos Charamoco Ucuchi;;03/19/15;2
76269000;COCHABAMBA;Concluido;"Construcción Deflectores muros defensivos Coop. ""3 de Mayo""";;03/19/15;Muros defensivos con deflectores complementarios construidos
2791873;COCHABAMBA;Concluido;3 de mayo;;03/19/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
79726203;COCHABAMBA;Concluido;Calicanto;;03/19/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
79155090;COCHABAMBA;Concluido;Charamoco;;03/19/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
71552873;COCHABAMBA;Concluido;Chiñiri;;03/19/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
65656505;COCHABAMBA;Concluido;El Carmen;;03/19/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
77708507;COCHABAMBA;Concluido;Playa Ancha;;03/19/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
75231315;COCHABAMBA;Concluido;San Nicolas;;03/19/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
71511622;COCHABAMBA;Concluido;Ucuchi;;03/19/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
72002436;COCHABAMBA;Concluido;Abatiña Choro;;03/19/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
68107814;COCHABAMBA;Concluido;Ajuri;;03/19/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
71552873;COCHABAMBA;Concluido;Antakhawa;;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
71552873;COCHABAMBA;Concluido;Añuchiri;;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
71552873;COCHABAMBA;Concluido;Apharumiri;;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
715528736;COCHABAMBA;Concluido;Arriendo;;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
71552873;COCHABAMBA;Concluido;Aukalari;;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
79577936;COCHABAMBA;Concluido;Canteria;;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
79577936;COCHABAMBA;Concluido;Chaco Sivingani;;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
79577936;COCHABAMBA;Concluido;Challa Arriba (Kochi);;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
79577936;COCHABAMBA;Concluido;Challa Grande;;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
79577936;COCHABAMBA;Concluido;Challa Tambo;;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
79577936;COCHABAMBA;Concluido;Challuma;;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
71259539;COCHABAMBA;Concluido;Chaqueri;;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
70533545;COCHABAMBA;Concluido;Chaupi Rancho;;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
71552873;COCHABAMBA;Concluido;Chillca Grande;;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
76598203;COCHABAMBA;Concluido;Chuñuchuñuni;;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
71215163;COCHABAMBA;Concluido;Cochimarca Alto;;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
70563959;COCHABAMBA;Concluido;Cochimarca Bajo;;03/20/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
70553830;COCHABAMBA;Concluido;Condoriri;;03/21/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
70615701;COCHABAMBA;Concluido;Confital;;03/21/15;Usuarios de proyectos de riego, operando y manteniendo adecuadamente sus sistemas, adoptando prácticas agrícolas mejoradas
